sports_book,bet_type,over/under,player_names,odds,stat_threshold
fanduel,player_points_assists,Over,Shai Gilgeous Alexander,1.87,36.5
fanduel,player_points_assists,Under,Shai Gilgeous Alexander,1.9,36.5
fanduel,player_points_assists,Over,Paul George,1.87,27.5
fanduel,player_points_assists,Under,Paul George,1.9,27.5
fanduel,player_points_rebounds,Over,Russell Westbrook,1.78,12.5
fanduel,player_points_rebounds,Under,Russell Westbrook,2.0,12.5
fanduel,player_points_rebounds,Over,Shai Gilgeous Alexander,1.96,37.5
fanduel,player_points_rebounds,Under,Shai Gilgeous Alexander,1.82,37.5
fanduel,player_points_rebounds,Over,Paul George,1.83,30.5
fanduel,player_points_rebounds,Under,Paul George,1.94,30.5
fanduel,player_points_rebounds,Over,James Harden,1.96,22.5
fanduel,player_points_rebounds,Under,James Harden,1.82,22.5
fanduel,player_points_rebounds,Over,Kawhi Leonard,1.98,34.5
fanduel,player_points_rebounds,Under,Kawhi Leonard,1.8,34.5
fanduel,player_points_rebounds_assists,Over,Russell Westbrook,1.8,16.5
fanduel,player_points_rebounds_assists,Under,Russell Westbrook,1.98,16.5
fanduel,player_points_rebounds_assists,Over,Paul George,1.82,33.5
fanduel,player_points_rebounds_assists,Under,Paul George,1.96,33.5
fanduel,player_points_rebounds_assists,Over,S Gilgeous Alexander,1.85,42.5
fanduel,player_points_rebounds_assists,Under,S Gilgeous Alexander,1.93,42.5
fanduel,player_points_rebounds_assists,Over,James Harden,1.94,31.5
fanduel,player_points_rebounds_assists,Under,James Harden,1.83,31.5
fanduel,player_points_rebounds_assists,Over,Kawhi Leonard,1.9,37.5
fanduel,player_points_rebounds_assists,Under,Kawhi Leonard,1.87,37.5
fanduel,player_rebounds,Over,James Harden,2.12,5.5
fanduel,player_rebounds,Under,James Harden,1.7,5.5
fanduel,player_rebounds,Over,Shai Gilgeous Alexander,1.77,5.5
fanduel,player_rebounds,Under,Shai Gilgeous Alexander,2.02,5.5
fanduel,player_rebounds,Over,Paul George,1.68,5.5
fanduel,player_rebounds,Under,Paul George,2.14,5.5
fanduel,player_rebounds,Over,Kawhi Leonard,2.0,7.5
fanduel,player_rebounds,Under,Kawhi Leonard,1.78,7.5
fanduel,player_rebounds,Over,Russell Westbrook,1.63,3.5
fanduel,player_rebounds,Under,Russell Westbrook,2.24,3.5
fanduel,player_rebounds_alternate,Over,Kawhi Leonard,1.37,5.5
fanduel,player_rebounds_alternate,Over,Paul George,1.71,5.5
fanduel,player_rebounds_alternate,Over,Shai Gilgeous Alexander,1.8,5.5
fanduel,player_rebounds_alternate,Over,James Harden,2.1,5.5
fanduel,player_rebounds_alternate,Over,Russell Westbrook,3.3,5.5
fanduel,player_rebounds_alternate,Over,Kawhi Leonard,7.0,11.5
fanduel,player_rebounds_alternate,Over,Paul George,13.0,11.5
fanduel,player_rebounds_alternate,Over,Kawhi Leonard,2.0,7.5
fanduel,player_rebounds_alternate,Over,Paul George,3.0,7.5
fanduel,player_rebounds_alternate,Over,Shai Gilgeous Alexander,3.2,7.5
fanduel,player_rebounds_alternate,Over,James Harden,4.1,7.5
fanduel,player_rebounds_alternate,Over,Russell Westbrook,8.0,7.5
fanduel,player_rebounds_alternate,Over,Kawhi Leonard,1.08,3.5
fanduel,player_rebounds_alternate,Over,Paul George,1.18,3.5
fanduel,player_rebounds_alternate,Over,Shai Gilgeous Alexander,1.21,3.5
fanduel,player_rebounds_alternate,Over,James Harden,1.32,3.5
fanduel,player_rebounds_alternate,Over,Russell Westbrook,1.67,3.5
fanduel,player_rebounds_alternate,Over,Kawhi Leonard,3.4,9.5
fanduel,player_rebounds_alternate,Over,Paul George,5.9,9.5
fanduel,player_rebounds_alternate,Over,Shai Gilgeous Alexander,6.5,9.5
fanduel,player_rebounds_alternate,Over,James Harden,8.5,9.5
fanduel,player_rebounds_assists,Over,Russell Westbrook,1.71,7.5
fanduel,player_rebounds_assists,Under,Russell Westbrook,2.1,7.5
fanduel,player_rebounds_assists,Over,James Harden,1.96,14.5
fanduel,player_rebounds_assists,Under,James Harden,1.82,14.5
fanduel,player_rebounds_assists,Over,Kawhi Leonard,1.82,10.5
fanduel,player_rebounds_assists,Under,Kawhi Leonard,1.96,10.5
fanduel,player_rebounds_assists,Over,Paul George,2.12,9.5
fanduel,player_rebounds_assists,Under,Paul George,1.7,9.5
fanduel,player_rebounds_assists,Over,Shai Gilgeous Alexander,1.88,11.5
fanduel,player_rebounds_assists,Under,Shai Gilgeous Alexander,1.88,11.5
fanduel,player_threes,Over,Norman Powell,1.65,1.5
fanduel,player_threes,Under,Norman Powell,2.2,1.5
fanduel,player_threes,Over,Shai Gilgeous Alexander,2.18,1.5
fanduel,player_threes,Under,Shai Gilgeous Alexander,1.67,1.5
fanduel,player_threes,Over,James Harden,2.0,2.5
fanduel,player_threes,Under,James Harden,1.78,2.5
fanduel,player_threes,Over,Kawhi Leonard,1.52,1.5
fanduel,player_threes,Under,Kawhi Leonard,2.48,1.5
fanduel,player_threes,Over,Paul George,1.72,3.5
fanduel,player_threes,Under,Paul George,2.08,3.5
fanduel,player_threes_alternate,Over,Paul George,1.07,1.5
fanduel,player_threes_alternate,Over,James Harden,1.3,1.5
fanduel,player_threes_alternate,Over,Kawhi Leonard,1.54,1.5
fanduel,player_threes_alternate,Over,Norman Powell,1.67,1.5
fanduel,player_threes_alternate,Over,Shai Gilgeous Alexander,2.15,1.5
fanduel,player_threes_alternate,Over,James Harden,1.04,0.5
fanduel,player_threes_alternate,Over,Kawhi Leonard,1.1,0.5
fanduel,player_threes_alternate,Over,Norman Powell,1.12,0.5
fanduel,player_threes_alternate,Over,Shai Gilgeous Alexander,1.24,0.5
fanduel,player_threes_alternate,Over,Paul George,5.1,5.5
fanduel,player_threes_alternate,Over,Paul George,1.26,2.5
fanduel,player_threes_alternate,Over,James Harden,2.0,2.5
fanduel,player_threes_alternate,Over,Kawhi Leonard,2.7,2.5
fanduel,player_threes_alternate,Over,Norman Powell,3.2,2.5
fanduel,player_threes_alternate,Over,Shai Gilgeous Alexander,5.2,2.5
fanduel,player_threes_alternate,Over,Paul George,1.74,3.5
fanduel,player_threes_alternate,Over,James Harden,3.7,3.5
fanduel,player_threes_alternate,Over,Kawhi Leonard,5.9,3.5
fanduel,player_threes_alternate,Over,Norman Powell,7.5,3.5
fanduel,player_threes_alternate,Over,Paul George,2.75,4.5
fanduel,player_threes_alternate,Over,James Harden,8.0,4.5
