player_names,position,team,opp,minutes,possessions,fd_points,points,assists,rebounds,offensive_rebounds,defensive_rebounds,blocks,steals,fouls,turnovers,two_pt_attempts,two_pt_fg,three_pt_attempts,three_pt_fg,free_throw_attempts,free_throws_made,roster_pos,confirmed,double_doubles,triple_doubles,injury,site,fd_std,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,timestamp,date,slate_id,gid,matchup,effective_fg_percentage,sports_book,bet_type,over/under,odds,stat_threshold
Josh Giddey,SG/PG,OKC,PHI,29.1628,59.2193,28.9038,13.278,4.271,6.298,1.39167,4.90633,0.390667,0.876,2.35167,2.13833,9.344,4.567,2.296,0.787,2.385,1.783,SG/PG,False,0.0933333,0.000666667,,fd,7.95652,23.3,28.3,34.2,37.2,42.8,49.403,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,49.377147766323034,fanduel,player_rebounds,Over,1.88,5.5
Josh Giddey,SG/PG,OKC,PHI,29.1628,59.2193,28.9038,13.278,4.271,6.298,1.39167,4.90633,0.390667,0.876,2.35167,2.13833,9.344,4.567,2.296,0.787,2.385,1.783,SG/PG,False,0.0933333,0.000666667,,fd,7.95652,23.3,28.3,34.2,37.2,42.8,49.403,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,49.377147766323034,fanduel,player_rebounds,Under,1.88,5.5
Josh Giddey,SG/PG,OKC,PHI,29.1628,59.2193,28.9038,13.278,4.271,6.298,1.39167,4.90633,0.390667,0.876,2.35167,2.13833,9.344,4.567,2.296,0.787,2.385,1.783,SG/PG,False,0.0933333,0.000666667,,fd,7.95652,23.3,28.3,34.2,37.2,42.8,49.403,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,49.377147766323034,fanduel,player_rebounds_assists,Over,2.04,10.5
Josh Giddey,SG/PG,OKC,PHI,29.1628,59.2193,28.9038,13.278,4.271,6.298,1.39167,4.90633,0.390667,0.876,2.35167,2.13833,9.344,4.567,2.296,0.787,2.385,1.783,SG/PG,False,0.0933333,0.000666667,,fd,7.95652,23.3,28.3,34.2,37.2,42.8,49.403,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,49.377147766323034,fanduel,player_rebounds_assists,Under,1.76,10.5
Nicolas Batum,SF/PF,PHI,OKC,28.3157,56.8127,15.9975,5.68867,1.62,3.78067,0.853333,2.92733,0.518,0.804667,2.401,0.626,0.872667,0.506667,3.10967,1.43433,0.486667,0.372333,SF/PF,False,0.001,0.0,,fd,6.1884,11.6,15.6,19.9,22.215,26.8,31.9,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,66.74879599591898,fanduel,player_rebounds,Over,1.78,3.5
Nicolas Batum,SF/PF,PHI,OKC,28.3157,56.8127,15.9975,5.68867,1.62,3.78067,0.853333,2.92733,0.518,0.804667,2.401,0.626,0.872667,0.506667,3.10967,1.43433,0.486667,0.372333,SF/PF,False,0.001,0.0,,fd,6.1884,11.6,15.6,19.9,22.215,26.8,31.9,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,66.74879599591898,fanduel,player_rebounds,Under,2.0,3.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_assists,Over,1.88,5.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_assists,Under,1.88,5.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points,Over,1.9,32.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points,Under,1.87,32.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points_assists,Over,1.8,37.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points_assists,Under,1.98,37.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points_rebounds,Over,1.85,44.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points_rebounds,Under,1.93,44.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points_rebounds_assists,Over,1.9,50.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_points_rebounds_assists,Under,1.87,50.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_rebounds,Over,2.0,12.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_rebounds,Under,1.78,12.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_rebounds_assists,Over,1.77,17.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_rebounds_assists,Under,2.02,17.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_threes,Over,2.82,1.5
Joel Embiid,C,PHI,OKC,35.7158,71.8887,64.1828,35.4683,6.39833,11.7763,2.667,9.10933,1.77533,1.16867,3.00833,3.84667,19.8397,10.5533,3.26267,1.06067,12.9273,11.1797,C,False,0.773667,0.0816667,P,fd,12.441,55.7,64.0,72.5,77.1,84.9,92.903,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,PHI vs OKC,52.56735564359847,fanduel,player_threes,Under,1.42,1.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_assists,Over,2.32,2.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_assists,Under,1.59,2.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points,Over,1.9,16.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points,Under,1.87,16.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points_assists,Over,1.83,18.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points_assists,Under,1.94,18.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points_rebounds,Over,1.93,24.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points_rebounds,Under,1.85,24.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points_rebounds_assists,Over,1.87,26.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_points_rebounds_assists,Under,1.9,26.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_rebounds,Over,1.88,7.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_rebounds,Under,1.88,7.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_rebounds_assists,Over,1.76,9.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_rebounds_assists,Under,2.04,9.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_threes,Over,2.0,1.5
Chet Holmgren,C,OKC,PHI,32.1175,65.2027,36.0445,16.2227,2.19533,8.934,1.927,7.007,1.75867,0.843333,2.54333,1.998,7.26633,4.105,4.02967,1.49267,4.22967,3.53467,C,False,0.350667,0.0,,fd,9.26142,29.4,35.5,42.325,45.7,51.805,59.4,1700917594000,20231125,6672db22-ad26-4ed7-aa02-f3ed91ec4f4d,dcd68690-8175-4f28-8c19-d98b24c7694f,OKC vs PHI,56.1615173512748,fanduel,player_threes,Under,1.78,1.5
