sports_book,bet_type,over/under,player_names,odds,stat_threshold
fanduel,player_rebounds,Over,Deandre Ayton,1.9,10.5
fanduel,player_rebounds,Under,Deandre Ayton,1.87,10.5
fanduel,player_rebounds,Over,Jerami Grant,1.9,4.5
fanduel,player_rebounds,Under,Jerami Grant,1.87,4.5
fanduel,player_rebounds_assists,Over,Skylar Mays,2.0,11.5
fanduel,player_rebounds_assists,Under,Skylar Mays,1.78,11.5
fanduel,player_rebounds_assists,Over,Jerami Grant,2.08,7.5
fanduel,player_rebounds_assists,Under,Jerami Grant,1.72,7.5
fanduel,player_rebounds_assists,Over,Shaedon Sharpe,1.82,9.5
fanduel,player_rebounds_assists,Under,Shaedon Sharpe,1.96,9.5
fanduel,player_threes,Over,Skylar Mays,2.42,1.5
fanduel,player_threes,Under,Skylar Mays,1.54,1.5
fanduel,player_threes,Over,Shaedon Sharpe,2.34,2.5
fanduel,player_threes,Under,Shaedon Sharpe,1.58,2.5
fanduel,player_assists,Over,Fred VanVleet,1.88,7.5
fanduel,player_assists,Under,Fred VanVleet,1.88,7.5
fanduel,player_assists,Over,Alperen Sengun,1.74,4.5
fanduel,player_assists,Under,Alperen Sengun,2.06,4.5
fanduel,player_assists,Over,LeBron James,1.78,6.5
fanduel,player_assists,Under,LeBron James,2.0,6.5
fanduel,player_assists,Over,Anthony Davis,1.72,2.5
fanduel,player_assists,Under,Anthony Davis,2.08,2.5
fanduel,player_assists,Over,D'Angelo Russell,2.2,6.5
fanduel,player_assists,Under,D'Angelo Russell,1.65,6.5
fanduel,player_points,Over,Taurean Prince,1.96,8.5
fanduel,player_points,Under,Taurean Prince,1.82,8.5
fanduel,player_points,Over,Anthony Davis,1.96,22.5
fanduel,player_points,Under,Anthony Davis,1.82,22.5
fanduel,player_points,Over,Alperen Sengun,1.98,18.5
fanduel,player_points,Under,Alperen Sengun,1.8,18.5
fanduel,player_points,Over,Jalen Green,1.94,19.5
fanduel,player_points,Under,Jalen Green,1.83,19.5
fanduel,player_points,Over,D'Angelo Russell,2.0,15.5
fanduel,player_points,Under,D'Angelo Russell,1.78,15.5
fanduel,player_points,Over,Cam Reddish,2.0,10.5
fanduel,player_points,Under,Cam Reddish,1.78,10.5
fanduel,player_points,Over,LeBron James,1.9,24.5
fanduel,player_points,Under,LeBron James,1.87,24.5
fanduel,player_points,Over,Fred VanVleet,1.98,18.5
fanduel,player_points,Under,Fred VanVleet,1.8,18.5
fanduel,player_points,Over,Dillon Brooks,1.9,9.5
fanduel,player_points,Under,Dillon Brooks,1.87,9.5
fanduel,player_points,Over,Jabari Smith,1.87,10.5
fanduel,player_points,Under,Jabari Smith,1.9,10.5
fanduel,player_points_assists,Over,Alperen Sengun,1.8,22.5
fanduel,player_points_assists,Under,Alperen Sengun,1.98,22.5
fanduel,player_points_assists,Over,Fred VanVleet,1.82,25.5
fanduel,player_points_assists,Under,Fred VanVleet,1.96,25.5
fanduel,player_points_assists,Over,LeBron James,1.94,31.5
fanduel,player_points_assists,Under,LeBron James,1.83,31.5
fanduel,player_points_assists,Over,D'Angelo Russell,1.94,21.5
fanduel,player_points_assists,Under,D'Angelo Russell,1.83,21.5
fanduel,player_points_assists,Over,Anthony Davis,1.96,25.5
fanduel,player_points_assists,Under,Anthony Davis,1.82,25.5
fanduel,player_points_rebounds,Over,Taurean Prince,2.02,11.5
fanduel,player_points_rebounds,Under,Taurean Prince,1.77,11.5
fanduel,player_points_rebounds,Over,Cam Reddish,2.0,13.5
fanduel,player_points_rebounds,Under,Cam Reddish,1.78,13.5
fanduel,player_points_rebounds,Over,Dillon Brooks,1.88,13.5
fanduel,player_points_rebounds,Under,Dillon Brooks,1.88,13.5
fanduel,player_points_rebounds,Over,LeBron James,1.96,33.5
fanduel,player_points_rebounds,Under,LeBron James,1.82,33.5
fanduel,player_points_rebounds,Over,Alperen Sengun,1.82,26.5
fanduel,player_points_rebounds,Under,Alperen Sengun,1.96,26.5
fanduel,player_points_rebounds,Over,D'Angelo Russell,1.94,18.5
fanduel,player_points_rebounds,Under,D'Angelo Russell,1.83,18.5
fanduel,player_points_rebounds,Over,Fred VanVleet,1.93,22.5
fanduel,player_points_rebounds,Under,Fred VanVleet,1.85,22.5
fanduel,player_points_rebounds,Over,Anthony Davis,1.85,34.5
fanduel,player_points_rebounds,Under,Anthony Davis,1.93,34.5
fanduel,player_points_rebounds,Over,Jabari Smith,1.83,17.5
fanduel,player_points_rebounds,Under,Jabari Smith,1.94,17.5
fanduel,player_points_rebounds,Over,Jalen Green,1.87,23.5
fanduel,player_points_rebounds,Under,Jalen Green,1.9,23.5
fanduel,player_points_rebounds_assists,Over,LeBron James,1.98,40.5
fanduel,player_points_rebounds_assists,Under,LeBron James,1.8,40.5
fanduel,player_points_rebounds_assists,Over,Fred VanVleet,1.82,29.5
fanduel,player_points_rebounds_assists,Under,Fred VanVleet,1.96,29.5
fanduel,player_points_rebounds_assists,Over,Alperen Sengun,1.83,31.5
fanduel,player_points_rebounds_assists,Under,Alperen Sengun,1.94,31.5
fanduel,player_points_rebounds_assists,Over,Anthony Davis,1.87,37.5
fanduel,player_points_rebounds_assists,Under,Anthony Davis,1.9,37.5
fanduel,player_points_rebounds_assists,Over,D'Angelo Russell,1.88,24.5
fanduel,player_points_rebounds_assists,Under,D'Angelo Russell,1.88,24.5
fanduel,player_rebounds,Over,Alperen Sengun,1.88,8.5
fanduel,player_rebounds,Under,Alperen Sengun,1.88,8.5
fanduel,player_rebounds,Over,D'Angelo Russell,1.61,2.5
fanduel,player_rebounds,Under,D'Angelo Russell,2.28,2.5
fanduel,player_rebounds,Over,Jabari Smith,1.74,6.5
fanduel,player_rebounds,Under,Jabari Smith,2.06,6.5
fanduel,player_rebounds,Over,Cam Reddish,1.78,2.5
fanduel,player_rebounds,Under,Cam Reddish,2.0,2.5
fanduel,player_rebounds,Over,Fred VanVleet,1.68,3.5
fanduel,player_rebounds,Under,Fred VanVleet,2.14,3.5
fanduel,player_rebounds,Over,Anthony Davis,2.0,12.5
fanduel,player_rebounds,Under,Anthony Davis,1.78,12.5
fanduel,player_rebounds,Over,Dillon Brooks,1.72,3.5
fanduel,player_rebounds,Under,Dillon Brooks,2.08,3.5
fanduel,player_rebounds,Over,Jalen Green,2.2,4.5
fanduel,player_rebounds,Under,Jalen Green,1.65,4.5
fanduel,player_rebounds,Over,LeBron James,1.96,8.5
fanduel,player_rebounds,Under,LeBron James,1.82,8.5
fanduel,player_rebounds,Over,Taurean Prince,1.93,2.5
fanduel,player_rebounds,Under,Taurean Prince,1.85,2.5
fanduel,player_rebounds_assists,Over,Alperen Sengun,1.9,13.5
fanduel,player_rebounds_assists,Under,Alperen Sengun,1.87,13.5
fanduel,player_rebounds_assists,Over,Anthony Davis,2.02,15.5
fanduel,player_rebounds_assists,Under,Anthony Davis,1.77,15.5
fanduel,player_rebounds_assists,Over,D'Angelo Russell,2.02,9.5
fanduel,player_rebounds_assists,Under,D'Angelo Russell,1.77,9.5
fanduel,player_rebounds_assists,Over,LeBron James,2.0,15.5
fanduel,player_rebounds_assists,Under,LeBron James,1.78,15.5
fanduel,player_rebounds_assists,Over,Fred VanVleet,1.85,11.5
fanduel,player_rebounds_assists,Under,Fred VanVleet,1.93,11.5
fanduel,player_threes,Over,Taurean Prince,2.16,1.5
fanduel,player_threes,Under,Taurean Prince,1.68,1.5
fanduel,player_threes,Over,Cam Reddish,2.28,1.5
fanduel,player_threes,Under,Cam Reddish,1.61,1.5
fanduel,player_threes,Over,Jalen Green,1.56,1.5
fanduel,player_threes,Under,Jalen Green,2.4,1.5
fanduel,player_threes,Over,Fred VanVleet,2.34,3.5
fanduel,player_threes,Under,Fred VanVleet,1.58,3.5
fanduel,player_threes,Over,Jabari Smith,2.4,1.5
fanduel,player_threes,Under,Jabari Smith,1.56,1.5
fanduel,player_threes,Over,LeBron James,2.22,2.5
fanduel,player_threes,Under,LeBron James,1.64,2.5
fanduel,player_threes,Over,D'Angelo Russell,2.14,2.5
fanduel,player_threes,Under,D'Angelo Russell,1.68,2.5
fanduel,player_threes,Over,Dillon Brooks,2.42,1.5
fanduel,player_threes,Under,Dillon Brooks,1.54,1.5
